hotel_id,place_id,display_name,formatted_address
pun126,ChIJdydaBc6_wjsR1YlXCTwNvYw,"FabHotel Paradise Inn - Hotel in Bavdhan, Pune","Sr. No. 63 Tal. Mulshi, 1A, Lane 2/C, Bavdhan, Pune, Maharashtra 411021, India"
pun127,ChIJR9oELQDBwjsREfVZPJ1clXk,Hotel Sayba Executive,"15 August Chowk, Station Rd, Somwar Peth, Pune, Maharashtra 411011, India"
pun128,ChIJFyV8-8vDwjsR8mQxqTatHe8,"FabHotel Galaxy Stay - Hotel in Kharadi, Pune","House no -180, Nagar Rd, near CNG pump, Khandve Nagar, Wagholi, Pune, Maharashtra 412207, India"
pun129,ChIJYfb3-YrrwjsRetS7YeQfmkY,Sayba Inn Lodging,"Sr no- 23, H-NO 534/1, Tirupati Nagar, K P Nagar, Pune - Satara Rd, Shridharnagar, Vivek Nagar, Dhankawadi, Pune, Maharashtra 411043, India"
pun130,ChIJkdn6aayVwjsRW9g2SmbhrgI,Hotel Pune Gate,"Sr.no 52/4/2,near Navale lawns , Mumbai - Bangalore Highway, Navale Brg, Phase 2, Wadgaon Budruk, Narhe, Pune, Maharashtra 411041, India"
pun131,ChIJiYRnGAvBwjsRDlKeQSJybG0,Hotel Phoenix,"near Army Sports Institute, Koregaon Park Annexe, Koregaon Park, Pune, Maharashtra 411036, India"
pun132,ChIJVVVVgSG_wjsRAqk1EP0tOQ4,Itsy Hotels Crown Inn,"Baner Rd, Sanewadi, Aundh, Pune, Maharashtra 411045, India"
pun133,ChIJJ7ksSyXBwjsRBsHvCxapom0,Super Townhouse MG Road Pune,"671, Taboot Street, MG Road, Camp, Pune, Maharashtra 411001, India"
pun134,ChIJ0XISsI3DwjsRhwnY1tw-vJA,Hotel O Peaceful Stay Keshav Nagar.,"near Pawan Super Market, Hanuman Nagar, Keshav Nagar, Mundhwa, Pune, Maharashtra 411036, India"
pun135,ChIJB2jx4EbBwjsRaNkHPaPDd9g,Jugglers Backpack,"25A, C Ln, beside budhha paradise cafe, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India"
pun136,ChIJebqUkY7BwjsReFdUm5ceDFk,"FabExpress Marvel Bliss - Hotel in Viman Nagar, Pune","S.No. 232/1 to 2 Plot No-47B, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014, India"
pun137,ChIJLzZV4yfDwjsReHED-RY0Dd8,"Magnus Aerith Studios Hotel, Kharadi","Vantage Buildcon, S N 6/2/24, behind Gagan Sweets, Rakshak Nagar, Kharadi, Pune, Maharashtra 411014, India"
