hotel_id,place_id,display_name,formatted_address
hyd031,ChIJB6kls-aWyzsRFG_hXFOO6d4,Hampshire Plaza Hotel,"6-1-79 & 80, Telephone Bhavan Rd, Ambedkar Colony, Lakdikapul, Hyderabad, Telangana 500004, India"
hyd032,ChIJe0I1qEWRyzsRDMI8JGNPRkI,Hotel Daspalla Hyderabad,"Rd Number 37, CBI Colony, Jubilee Hills, Hyderabad, Telangana 500033, India"
hyd033,ChIJQ4RciS6TyzsR2j5uiLxd6UM,The Elite Hotel Hyderabad,"Gachibowli - Miyapur Rd, near to Genpact, Old Hafeezpet, Sai Nagar, Hafeezpet, Hyderabad, Telangana 500050, India"
hyd034,ChIJj0rOKICTyzsR9gOYQAJA5Cw,"Holiday Inn Express Hyderabad Hitec City, an IHG Hotel","Survey No. 35, Phoenix Avance Business Park, Phase 2, HITEC City, Hyderabad, Telangana 500081, India"
hyd035,ChIJhco2WVyTyzsRAcUtcGxbDrM,"Lemon Tree Hotel, Gachibowli, Hyderabad","Survey No 115/1 Financial District, Nanakramguda, Financial District, Gachibowli, Serilingampalle (M), Hyderabad, Telangana 500032, India"
hyd036,ChIJ_QMbKEOXyzsRHjGEsGiKBgE,THE CENT HOTEL,"Pillar- 1201, Collectorate, 6-1-1063/C, opposite to RR District, Taj Enclave, Lakdikapul, Hyderabad, Telangana 500004, India"
hyd037,ChIJHxIYkLeQyzsRSrE3g-ffAes,Marigold Hotel,"7-1-25, Ameerpet Rd, Leelanagar, Begumpet, Hyderabad, Telangana 500016, India"
hyd038,ChIJ_7boUKC8yzsRY9AMzjILX7Q,Novotel Hyderabad Airport,"R. Gandhi International Airport, Shamshabad, Hyderabad, Mamidpally, Telangana 500108, India"
hyd039,ChIJp18rz1CTyzsRnh1RFsfZT4M,White Ridge Premium Hotel - Hitec City,"Plot no.26, Sector 2, HUDA Techno Enclave, HITEC City, Hyderabad, Telangana 500081, India"
hyd040,ChIJ0fCVSpKXyzsRljNMQdyrbiY,"Holiday Inn Express Hyderabad Banjara Hills, an IHG Hotel","6-3-563/2nd Floor/A Erranmanzil Colony, Somajiguda, Venkataraman Colony, Banjara Hills, Hyderabad, Telangana 500082, India"
hyd041,ChIJzTYO0BSRyzsRI-3Voutn5d4,The Leela Hyderabad,"Road No. 2, Sagar Society, Sri Nagar Colony, Aurora Colony, Banjara Hills, Hyderabad, Telangana 500034, India"
hyd042,ChIJa_0-m7uQyzsR75iXCHHNIX8,"Vivanta Hyderabad, Begumpet","1-10-147 & 148, Mayuri Marg, Mayur Marg, Begumpet, Hyderabad, Telangana 500016, India"
hyd043,ChIJd-4gxmKXyzsRRDX8uxNZ6ew,Royalton Hotel,"5-9-208/2, Chirag Ali Ln, Mahesh Nagar, Abids, Hyderabad, Telangana 500001, India"
hyd044,ChIJG4UNJHuXyzsRDmi0VLblpc4,Ellaa Hotel,"ISB Rd, Hill Ridge Springs, Gachibowli, Hyderabad, Telangana 500032, India"
