hotel_id,place_id,display_name,formatted_address
kol112,ChIJa5_HEQZ3AjoRI8ncFhUyzD8,Ashreen Guest House,"2, Cowie Ln, Fire Brigade Head Quarter, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700016, India"
kol113,ChIJlUkqcgZ3AjoRHQznUBGW3xM,Centrepoint Guest House,"No 20, Free School St, Fire Brigade Head Quarter, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700087, India"
kol114,ChIJe21SQSp3AjoRgAo0TOSkFMk,Sonar Bangla Guest House - Best Guest House In Esplanade | New Market | Dharmtala,"135, Collin St, New Market Area, Janbazar, Taltala, Kolkata, West Bengal 700016, India"
kol115,ChIJJyjJi8x3AjoRkZCcerJJxUo,"Garden Guest House, 250m From VFS Global & Rene Tower","plot no.10,block 10, and, Garden High School, 392, Prantik Pally Rd, near acropolis mall, Purba Sree Pally, Kasba, Kolkata, West Bengal 700107, India"
kol116,ChIJj0aFIuB2AjoRK_opdLsjhZE,Hotel Radiant (Kolkata),"Nasiruddin Road, Acharya Jagadish Chandra Bose Rd Flyover, Lower Range, Park Circus, Ballygunge, Kolkata, West Bengal 700017, India"
kol117,ChIJSyyKuud2AjoRF3VeTzuNuQY,"Treebo Green View, Kolkata","25/2/1A, Darga Rd, Park Circus, Beniapukur, Kolkata, West Bengal 700017, India"
kol118,ChIJUeg6Nbd3AjoR9cM5wxA7k2E,AV Hotels,"1, Sambhu Mallick Ln, near Burrabazar, Central Avenue, PS, Jorasanko, Kolkata, West Bengal 700007, India"
kol119,ChIJb9Rgr9V3AjoRa7rJhxAD7rs,Centre Point Inn,"Esplanade East, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700069, India"
kol120,ChIJu_yNYw93AjoRDBDxjRRd-5A,Classic hotel,"6/1 a kyd street, Park St, Taltala, Kolkata, West Bengal 700016, India"
kol121,ChIJVcL0MpZ3AjoR7wJpUnXhLT8,Hotel Great Western,"1, 1, Park St, Park Street area, Kolkata, West Bengal 700016, India"
kol122,ChIJ2XAvarF3AjoRtKklh27fcq0,Hotel O Gulshan Inn,"31/2A, Marquis St, Colootola, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700016, India"
kol123,ChIJExPxvuJ3AjoRveJc0NQLsfY,Sun India Guest House,"51/1/1, Grand Trunk Rd, Babudanga, Pilkhana, Howrah, West Bengal 711101, India"
kol124,ChIJfSjWbgB3AjoRROPVnt_F2vk,Hotel Diamond inn,"3, Chandni Chowk St, Near Sabir Hotel, Chandni Chawk, Bowbazar, Kolkata, West Bengal 700072, India"
kol125,ChIJ06d7VA93AjoR7ooj-_LYePw,Capital Guest House,"11B, Behind Indian Museum, Chowringhee Ln, Colootola, New Market Area, Dharmatala, Park Street area, Kolkata, West Bengal 700016, India"
kol126,ChIJ0aBOledxAjoRHqCCgWHQq4g,Hotel O Kolkata Near Acropolis Mall Formerly 7 Horse GH,"44, Rajdanga Main Rd, Sarat Park, E.K.T, Rajdanga, Kasba, Kolkata, West Bengal 700107, India"
kol127,ChIJL495d5h3AjoRKyO625CRg8c,"FabHotel Prime Rockstar Suites - Hotel in Ballygunge, Kolkata","Plot No 41, Karaya Rd, Lower Range, Beck Bagan, Elgin, Kolkata, West Bengal 700017, India"
kol128,ChIJ--AFxgd3AjoRfLXQn-KH07E,Hotel Al Sana,"Futnani Chamber, 6A, Charlie Chaplin Sq, near Society Cinema, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700087, India"
kol129,ChIJca97T4d3AjoROFNc7ahZAAc,Hotel golden palace,"113, Mahatma Gandhi Rd, College Street Market, College Street, Kolkata, West Bengal 700007, India"
kol130,ChIJsweFBAZ3AjoREW4OhCHWe4M,Hotel Afridi International.,"Kathleen Confectioners, Bridge No. 3, Cowie Ln, near New Market, Fire Brigade Head Quarter, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700016, India"
kol131,ChIJW5ejb4d3AjoRKMMpxoF7di0,backpackers park,"Karnani Mansion, 47, Park St, Taltala, Kolkata, West Bengal 700016, India"
kol132,ChIJs17vcjZ3AjoRFCnCi_MPxzo,Hotel Hillfort,"54, 2, Rafi Ahmed Kidwai Rd, Esplanade, Taltala, Kolkata, West Bengal 700016, India"
kol133,ChIJbXlvsBB3AjoRTl7GSIJQyZk,Collection O 86328 Hotel Margaret,"25B, 25B, Chittaranjan Ave, Esplanade, Chowringhee North, Bowbazar, Kolkata, West Bengal 700072, India"
kol134,ChIJp3xjgxlxAjoRt2bPMS6HoOc,Royal Guest House,"F9QC+3J4, G 25/A, near Sulekha Bus Stop, Bapuji Nagar, Jadavpur, Kolkata, West Bengal 700092, India"
kol135,ChIJ53V1-sl3AjoRi5hw-6iQ5To,Hotel Crest Inn,"36 A, Dr Biresh Guha St, Park Circus, Ballygunge, Kolkata, West Bengal 700017, India"
kol136,ChIJ08l79DV3AjoRN6UczXbT_vU,City Central Hostel,"4TH FLOOR, 57, Mahatma Gandhi Rd, near Chittaranjan College, College Row, College Street, Kolkata, West Bengal 700009, India"
kol137,ChIJUdy3nA5xAjoRU9sIDnRQERM,Hotel O New Kolkata Hotel Formerly Hotel Kasba,"3117, Rajdanga Main Rd, near Acropolis Mall, Sector E, East Kolkata Twp, Kolkata, West Bengal 700107, India"
kol138,ChIJd0NXHnZ3AjoRWeG3iDO3ZNo,Ganesh Lodge,"11, Roy Ln, near Ganesh Talkies, Raja Katra, Bara Bazar, Jorasanko, Kolkata, West Bengal 700007, India"
kol139,ChIJ6ySdswR3AjoRn0c1ftrSXO8,FabExpress Nest,"33, Royd St, Esplanade, Taltala, Kolkata, West Bengal 700016, India"
kol140,ChIJORY6a8J2AjoReA28iJxess4,Hotel Lee International,"Tiljala road, 53/D1, 4 Number Brg, Park Circus, Gobra, Kolkata, West Bengal 700046, India"
kol141,ChIJkcut8Gh3AjoRhuuQ0Da9htw,Glassotel,"265, Eastern Metropolitan Bypass, near FORTIS HOSPITAL, Netaji Nagar, VIP Nagar, Kolkata, West Bengal 700100, India"
kol142,ChIJeayuYNx3AjoR37cgPPghSL4,Hotel Victerrace International,"81, Sambhunath Pandit St, Bhowanipore, Kolkata, West Bengal 700020, India"
kol143,ChIJMxWepd13AjoR3aJAxfXd58k,"FabHotel Lake View I - Hotel in Topsia, Kolkata","hotel's location on map, 11J, Topsia Rd, Mirania Gardens, East Topsia, Tangra, Kolkata, West Bengal 700046, India"
kol144,ChIJ36YjxwV3AjoRK8zPfUDGjz8,Hotel Star City,"15, Free School St, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700016, India"
kol145,ChIJAQAAAKt3AjoRrRgUR7DgXD8,HOTEL AIRLINES,"Kapalitala Ln, near indian airlines, Bowbazar, Kolkata, West Bengal 700012, India"
kol146,ChIJ66c9qTKe-DkRKMdbaNtvImY,Viceroy Boutique Hotel Kolkata,"Major Arterial Road, beside CLUBTOWN ENCLAVE, Chinar Park, Atghara, Tegharia, Rajarhat, Kolkata, West Bengal 700157, India"
kol147,ChIJ24TL-lp3AjoRmv3m4UhwzeY,The Opus - A Boutique Hotel,"1, Shyama Prasad Mukherjee Rd, opposite Purna Cinema, Bakul Bagan, Bhowanipore, Kolkata, West Bengal 700025, India"
kol148,ChIJXR5S7W13AjoRMi67Z6JtheU,"The Manor House, Kolkata","19/3, Dover Rd, Ballygunge, Kolkata, West Bengal 700029, India"
kol149,ChIJFT5lyjpxAjoR-AJvQ_KVQ5Y,Hotel Heritage,"EC-8, 903, Rajdanga Main Rd, Sector E, East Kolkata Twp, Kolkata, West Bengal 700107, India"
kol150,ChIJO6XXAhB3AjoR-_c2wpeWFf0,Aster Guest House Kolkata,"2nd Floor, 16B, Shakespeare Sarani, opposite Astor Hotel & Nightingale hospital, B K Market, Elgin, Kolkata, West Bengal 700071, India"
