hotel_id,place_id,display_name,formatted_address
luc042,ChIJB_0sOQb9mzkRJcEzjyOCS3I,ANR HOTEL,"Charbagh, ANR HOTEL, 76/18, Gurudwara Rd, opposite Hdfcbank, Naka Hindola, Lucknow, Uttar Pradesh 226004, India"
luc043,ChIJEQo7F7fimzkRG4ZzSfK3Bl0,Hotel Savvy Grand,"11A, Vibhuti Khand Rd, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc044,ChIJVdBWEbH9mzkROGT3WCIPWmk,"Hotel New Lucknow | Best and budget hotel for couples,family and officials | near charbagh and aminabad |","91/28 GF, Yadunath Sanyal Road, Latouche Rd, Ghasyari Mandi, Naka Hindola, Lucknow, Uttar Pradesh 226001, India"
luc045,ChIJG0CDsE75mzkRl98u0xugMY8,Di- Arch - Lucknow,"Khasra Village Behsa, 295,296, Kanpur - Lucknow Rd, adjacent Airport, Gopal Nagar Colony, Lucknow, Uttar Pradesh 226012, India"
luc046,ChIJOSyYWfXjmzkRVa5gPExcTuw,Hotel Orchid Rooms & Banquet - Hotels In Gomti Nagar Lucknow With Banquet Hall,"CP 103, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc047,ChIJgdobFpf9mzkRmoLqELI48nQ,Collection O Lucknow Junction Formerly Arjun International,"Plot Number 76/24, Gurudwara Rd, Naka Hindola, Lucknow, Uttar Pradesh 226004, India"
luc048,ChIJOXuE4hH9mzkRW1CgJ5r6Us4,Hotel Arif Castles - Lucknow,"4, Rana Pratap Marg, Hazratganj, Lucknow, Uttar Pradesh 226001, India"
luc049,ChIJwcC7haXjmzkRhMQflD0qdBQ,Hotel V - Star,"79A, Vardan Khand, Sector 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc050,ChIJcT3TT5jkmzkRwN1aTutM1Vs,The Centrum,"Pocket 7, Sector C, Golf City, Lucknow, Hasanpur Khevali, Uttar Pradesh 226030, India"
luc051,ChIJw7KlbPrimzkRR6nNxjzkldo,Ginger Lucknow,"CP-75, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc052,ChIJAQAAAL_imzkRUXkTFWTP6P4,Comfort Inn,"TC- 75V, Vibhuti Khand Rd, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc053,ChIJeR0coYP9mzkRDRAZF8V-SkY,Hotel Golden Orchid,"Aliganj Main Rd, Opposite Ram Krishna Math, Nirala Nagar, Lucknow, Uttar Pradesh 226020, India"
