hotel_id,hotel_name
3580,AQUARIUS Resort & Lawns
2833,Hyatt Regency Pune
4616,H.A. Hotel
3473,ICAR-NRC Grapes
2232,Regenta
138,FabHotels FabExpress The Corporate Hub
2948,The Highstreet Legacy
797,Hotel Yellow House
2181,Sheraton Grand Pune
2129,Central Park
3635,The Pride Hotel
3178,St. Laurn Business Hotel
759,Westin
542,"Vivanta By Taj - Blue Diamond, Pune"
1020,The O Hotel
4404,Hotel Woodland
3032,The Corinthians Club
3553,Royal Orchid Central
166,Deccan Pavilion
249,Ibis Pune Viman Nagar
1332,Hyatt Pune
2018,The Oakwood Hotel
447,Krishna Hotel And Restaurant
2483,JW Marriott Pune
2907,Kohinoor Executive
1359,Smart Inn
2846,Ashish Plaza
3922,Crowne Plaza
2146,The Orchid
1330,Four Points by Sheraton
2854,Lemon Tree Hotel
2786,Cocoon Hotel
764,Coronet Hotel
4107,Seven Loves
3494,The Deccan Royale Hotel
2151,Kapila Business Hotel
435,Hotel Kala Sagar
2123,Bizz Tamanna
578,Vivanta
3982,Marriott
2901,Premier Tamanna Hotel
1253,Hyatt Palace
3279,OYO Hotel G Residency near INOX
2967,annapurna hotel
3375,Radison Blu Hotel
2815,Hotel Sargam
4437,Moneta
2449,Hotel Radiant Lodge
1849,Hotel Bhooshan
763,Garuda
3806,City Point Restaurant and Bar
3038,Fairfield by Marriott Pune Kharadi
389,Royal Hotel
236,Mind Space Hotel
1078,Radisson Blu
1985,Holiday Inn Pune Hinjawadi
268,Sayaji Garden
3378,Sayaji
3963,Lemon Tree Premier Pune
771,Hotel Shreyas
2166,Da Casa Business Hotel डा कासा बिज़नस होटल
438,Hotel Tip Top International
674,dosa king
250,Royalty
2202,Hilton Garden Inn
1575,Hotel Green Park
3144,Hotel Sarthak Lodge
2143,Hotel Raj
3420,Sai Vishwa Lodge
2082,OYO Townhouse
1824,Stafi
488,"The Ritz-Carlton, Pune"
881,Spice
449,Dev Regency
1470,Comfort Inn
4574,Sabermati Ashram Guesthouse
717,Hotel Alkan
685,The Grand Bhagwati
51,Kaka Bhajipav
2049,Gateway Hotel Ummed
1902,Al-Aman Hotel
4221,Cadillac Guest House
3150,Good Night
3157,Hotel Embassy
1169,New Esquire
83,Paris Hotel
3530,Rajdhani Guest House
4155,Sahil Guest House
2725,Soheb Guest House
4524,Venus Guest House
3045,Bismillah Boarding Guesthouse
3095,Comfort
1461,Mehul
2819,Metropole
1894,Naeeka
1669,Sahara
3935,Volga
2757,hotel honey bonney
2001,Garden Paradise
476,ghanshyam o/blok
518,Evergreen Hotel
2871,Ramada
405,Jalaram Parotha House
385,Radisson Blu
4164,Hyatt Vastrapore Lake
4373,Hotel King Palace
2153,Kirti Executive Lounge
1634,Amba Suites Hotel & Conventions
4253,Wyndham Ahmedabad
4528,Holiday Inn Express
689,Hotel Kamran Palace
2843,bahumali bhavan
2875,The Parterre
3926,Hotel Surya Villas by SrUrban Hotels
1241,Marshall
63,Hillton
3354,Downtown
853,House of MG
4441,Four Points by Sheraton
2225,Park Plaza
1263,The Metropole Hotel
224,Comfort Inn President
2194,Cambay Grand
3137,Cama Hotel
374,Pride Plaza
1825,DoubleTree By Hilton Ahmedabad
4266,Courtyard Ahmedabad
3191,The Fern Hotel
4534,Novotel Ahmedabad
4316,French Haveli
3323,Dodhia Haveli
3314,Renaissance Ahmedabad Hotel
798,Rajhans Wing
2872,Rajhans Residency
10,girnar farm delivery kamrej
1945,UPCOMIN
1839,Hotel New City Light
256,Hilton Garden Inn Surat City Centre
4180,Marriott Surat
1582,Fortune Heights Surat
2957,Surat Lodge
925,Hotel Suites
4247,Premium Heights
2509,Grand Sterling Deluxe
3776,Royal Grand
2780,Oberoi Grand Surat
540,Sarovar Surat
2746,Hilton International Surat
4170,Premium Heights
1146,Comfort Royal Surat
668,ITC Premium Surat
3020,Taj International Surat
358,Grand Deluxe
2832,Modern Classic
2784,Surat Residency
1354,Crown Sarovar Executive
471,Modern Leela Plaza
2704,Leela Gardens Surat
3331,Surat Grand
3638,FabHotel Park Surat
1397,Surat Inn
3585,Taj Royal Surat
4159,Sarovar Surat
3377,ITC Surat
1257,Surat Palace
3513,Surat Royal
1251,Surat Royal
4454,Grand Bloom Suites
3285,Premium Red Fox Executive
2934,Zostel Palace Surat
1853,Taj Surat
4511,Leela Surat
2106,Hotel Fortune Resort
134,Surat Heights
929,The Heights
824,Marriott Surat
4211,Surat Park
1532,Premium Red Fox Gardens
1215,Ginger Deluxe Surat
505,Royal Treebo Executive
1997,Sterling Executive Surat
3073,Imperial Tower
1959,Surat Heights
1385,Hilton Heights Surat
895,Classic Oberoi Gardens
456,Regal Treebo Deluxe
4299,Imperial Plaza
3710,Sarovar Tower Surat
4282,Surat Resort
3523,Heritage Resort
4135,Surat International
3603,Classic Treebo Suites
714,OYO Townhouse 81740 Hotel Maya crystal
2215,Alankar Guest house
2924,Hotel Sky View
1811,Kalyan mandapam
3487,Little Chef
3142,The Pristine Hotel
1828,maharoopa
1156,the deep
1325,siddi vinayak
511,Hotel Anukampa
1681,Collection O Hotel
500,Heritage Country Inn Inn
4204,The Bloom Premium
1857,Radisson Lodge Kanpur
1389,Leela Kanpur
3720,Regal Zostel Gardens
2387,Treebo Deluxe Kanpur
3237,Elite Resort
1541,Oberoi Kanpur
1218,Palace ITC Classic
2682,Treebo Kanpur
2994,Kanpur Plaza
1192,Regal Continental
1543,Royal Resort
3302,Ginger Residency Kanpur
3325,Kanpur Premium
2540,Premium Red Fox Suites
954,Executive Residency
733,Modern Residency
1157,Grand Residency
3295,Hilton Park Kanpur
2983,Ginger Kanpur
2157,Imperial Heights
1063,Sterling Kanpur
2617,Modern Classic
1168,Elite Comfort Residency
3223,Sterling Kanpur
3637,Hilton Resort Kanpur
2939,Kanpur Gardens
3141,Hilton Kanpur
144,The Grand
3578,Classic Hilton Continental
2783,Kanpur Heights
718,Royal Continental
1820,Elite Leela Suites
2503,Kanpur Grand
4172,Kanpur Continental
396,Treebo Kanpur
4481,Heritage Premium
1366,Sarovar Kanpur
4226,Oberoi Kanpur
596,Bloom Kanpur
3953,Regal Ginger Suites
2915,Crown Plaza
2327,Bloom Kanpur
3767,Grand Grand
3441,Regal Hilton Executive
3852,Fortune Kanpur
4133,Grand Ginger Gardens
4258,Royal Comfort Park
2144,The Nagpur Ashok
1572,Hotel Airport Centre Point
4080,Suraburdi Club
1123,Jagannath
2787,Hotel Arafat
2968,Pride Hotel
2505,HOTEL SHOURYA 
3466,Shanti Nivas
676,Hotel Orient Prime and Restaurant
2809,Jejani Rest House
3349,Hotel Seventh Sense
729,Tree House Cafe THC
413,Orange Green Celebration
3147,oyo flagship hotel lake view
1517,Tuli International
826,Bollywood Centre Point
3268,Radisson Blu Hotel Nagpur
3975,Jai Sai Lodge
617,hotel flora inn
115,shivani hotel
418,hotel 24k
3070,khalsa bombay kalkatta hotel tangewala
1626,Heritage Comfort International
4585,Nagpur Inn
4186,Elite Sterling Gardens
2897,Nagpur International
4332,Lemon Tree Heights Nagpur
2083,Nagpur Inn
754,Grand Country Inn Suites
2547,Nagpur Lodge
3970,Nagpur Heights
3374,Sarovar Nagpur
4108,Classic Executive
2445,Palace FabHotel Residency
1067,Classic Comfort Gardens
3914,Nagpur International
3499,Hotel Radisson Plaza
2739,Imperial Heights
4001,Sarovar Nagpur
1569,Nagpur Park
2428,Executive Taj Tower
3747,Oberoi Nagpur
4302,Nagpur Residency
1688,Ginger Residency Nagpur
852,Marriott Nagpur
3547,Sarovar Nagpur
896,Bloom Gardens Nagpur
336,Elite Hilton Executive
2840,Heritage Executive
3088,Leela Classic Nagpur
1349,Nagpur International
1016,Grand Heights
2817,Nagpur Park
1632,Crown Marriott Heights
2490,Nagpur Premium
3731,Royal Fortune Grand
3252,Palace Lemon Tree Royal
4297,Nagpur International
2071,Heritage Plaza
4523,Red Fox Residency Nagpur
1636,Shreemaya
2480,Ashok Hotel
2266,Neelam Hotel
2960,The Red Maple
3060,Amar Vilas
2142,Hotel Centrum
3119,Mathurawala sweets
4385,Hotel Chanakya
4046,Resort Raghav Palace
3357,Terminal 10
2745,Hotel Sunder
3507,Hotel Solitaire
1680,Hotel Baywatch
4250,Hotel Prashant
3148,Hotel Emerald Park
2295,Ramada Encore by Wyndham Indore Nipania
581,Hotel The Chandra Leela
1471,The Park Indore
4071,golden gate
3344,girigraj grandieur
3673,Sayaji Hotel
560,Lemon Tree
2850,Hotel Infiniti
513,Hotel Radisson Blu
1082,Effotel
1665,Hotel Shreemaya Residency
1013,Hotel Waterlily
1932,Hotel President Park
1151,Bonsai Hotel
2839,Hotel Sonash
117,Hotel Kings Park AB Road
741,Shubh shree hotel
4453,Comfort Indore
3676,ITC Royal Indore
831,Hilton Indore
120,Palace Gardens
4428,Indore Palace
4396,The Ginger International
636,Indore Executive
4143,Hyatt Tower Indore
992,Zostel Continental Indore
877,Indore Palace
5,Hyatt Indore
3052,Treebo Indore
3125,Hotel Marriott Heights
2661,Treebo Indore
2492,Red Fox Classic Indore
3855,Leela Indore
1716,FabHotel Lodge Indore
1149,Indore Classic
3262,Hilton Residency Indore
575,Treebo Indore
3770,Grand Plaza
3737,Grand Continental
4147,Crown Taj Grand
854,Indore Grand
1983,Indore Suites
2775,Indore Residency
1167,Oberoi Indore
972,Hilton Residency Indore
2702,Maya
3848,The Gateway Hotel
2369,Marina
4116,Howard Park Plaza
4132,The Oberoi Amarvilas
2951,ITC Mughal
525,Hotel the Oasis
2456,Laurie's Hotel
1842,Wyndham Grand Agra
538,Ray of Maya
2807,Clarks Shiraz
4342,Saniya Palace
3176,splender hotel
785,JP hotel
4058,the kamta hotel
1410,moti palace hotel
2538,Taj way hotel
155,Sai president hotel
3010,Pentas hotel
1687,Sanjay hotel
2902,Hotel Sheela Inn
4584,Hotel Taj Resorts
3864,Hotel tara Grand
2734,Hotel Taj Kema
1896,Hotel Atulyaa Taj
570,Hoel Rashmi
1817,Pyrenees Home Stay
2066,REST HOUSE
128,Hotel Taj Plaza
3395,The Light House
3328,Amar Hotel
4619,Taj inn hotel
2976,Hotel fvimal Dhara
981,King Park Hotel
2301,Hotel Ashish Palace
191,Amar Palace Hotel
1140,mughal hotel
700,The Coral Tree Boutique Homestay
4429,Sheela
607,Hotel Sidhartha
4277,Daawat
302,Treebo White Inn
3421,Crystal Sarovar Premiere Agra
4467,Rashmi Agra hotel
1061,Sai palace
2566,Akbar Hotel
4627,DoubleTree by Hilton Hotel Agra
1070,Hotel Seven Hills Tower
2525,Hôtel Sia Palace
2206,Thomas home Stay
1244,"Aman Homestay, A Boutique Hotel"
17,HOTEL SURYA
3121,HOTEL AREEBA
816,yoga guest house hostel
3068,Taj Village
960,The Coral House Homestay by the Taj
226,Crystal Inn
3355,Anant Plaza
2486,Radisson Agra
563,Hotel Attiti
3437,Agra Hotel Marygold
1694,Vijay Vilas Hotel
1046,N.homestay
3447,Hotel Moro
955,Mata Mohini Dharamshala
2736,OYO Hotel Rj Palace
4543,Shivam inn
1219,Hotel Dasaprakash
1528,Hotel Jyoti Continental
3988,The Coral Court Homestay
1301,G Vibes Guest House
161,Courtyard by Marriott Agra
4068,soul'Stay
957,Jahangir Lodge
3792,Taj City Hotel
3235,The Taj Vista
2870,rajasthani hotel bhilwara
3778,Royale Sarovar Portico
2962,VOYAGEURS HOMESTAY
2201,Taj Hotel & Convention Center
99,Jaypee Palace Hotel
2558,Sleep inn
3184,Hotel Mansingh Palace
254,Ramada Plaza
3924,Trident
4200,TajView
1446,Hotel Legend
1649,Hotel Nirmal
3992,MSUniversity
1697,Kismat kathiyavadi
3192,Shagun Residency
1155,Sunrise
2256,Hampton by Hilton Vadodara-Alkapuri
1683,Sri Krishna
3171,Mine
2057,Sayaji Hotel
4091,Hotel Airport
3109,Tansha Regal by Mango Hotel
3724,Country Inn Heights Vadodara
2050,Regal Taj Premium
3644,Vadodara Grand
4564,Premium Zostel Gardens
624,Vadodara Park
263,Hilton Vadodara
3370,Vadodara Residency
4062,Hilton Vadodara
1803,Modern Ginger Heights
4625,Vadodara Resort
2386,Vadodara Grand
1960,Marriott Vadodara
2977,Hyatt Resort Vadodara
489,Vadodara Tower
1844,Hyatt Heights Vadodara
1735,Zostel Vadodara
2912,Vadodara Premium
3220,Ginger Resort Vadodara
147,Vadodara Palace
1987,Imperial Gardens
1370,Palace Hilton Classic
2812,Treebo Plaza Vadodara
660,Royal Hilton Executive
1795,Classic Resort
2512,Sterling International Vadodara
3398,Taj Suites Vadodara
4283,Regal Ginger Inn
1148,Royal Hyatt Palace
3273,Leela Tower Vadodara
609,Bloom Vadodara
3583,Regal Deluxe
1931,Treebo Heights Vadodara
198,Vadodara Plaza
2932,Grand Leela Deluxe
2328,Modern Premium
4390,Fortune Vadodara
767,Crown Fortune Inn
4219,The Hilton Classic
3256,FabHotel Vadodara
203,Vadodara Lodge
3511,Vadodara Resort
1734,Premium Bloom Gardens
2778,Elite ITC Gardens
1708,Elite Lemon Tree Premium
3475,ITC Vadodara
855,Hotel Continental
4098,Classic Hyatt Suites
2161,Vadodara International
699,Fraser Suites
4582,Radisson Blu MBD Hote
3000,Savoy Suites
3697,Red Fox Hotel
1637,Gaur Green Avenue 
3458,Maharaja Residency 
3582,Holiday Inn
1292,Laxmi packers and movers
1854,Clarks inn
3764,Heritage Inn
3305,Hotel Sunshine
4551,OYO Aman Hotel
3744,Royal Ashray
3446,Golden Plate
1999,Hotel Sunshine Inn
664,Solitaire Hotel
3749,Radisson
4414,PK Residency
710,Sandal Hotel
1283,Amrit Kotrium Ashram
2676,Solitaire Hotel and Restaurant
4030,HOTEL DEV PALACE
1307,GOVINDAM HOTEL
2238,Mona Grand Hotel and Banquet
3303,Mona International Hotel and Banquet
2039,East Inn
1530,Verandah Moonshine
1664,Royal Inn
4570,Vaishali Inn
4588,Mosaic
3628,Country Inn and Suites
2694,Park Inn by Radisson
3061,Radisson BLU Kaushambi Dehli NCR
1598,The Leela
2730,OYO Townhouse
2626,Fortune Park East Delhi
3158,Ginger Hotel - East Delhi
3315,Rousha Inn
1723,Trainee's Hostel
1060,Ghaziabad Suites
3243,Elite Inn
1679,Crown Zostel Park
1758,Imperial Bloom Residency
4192,Royal Continental
564,Ghaziabad Executive
2791,Red Fox Ghaziabad
864,The Lemon Tree Heights
1485,Hotel Fortune Premium
207,Imperial Residency
4489,Comfort Royal Ghaziabad
871,Ghaziabad Suites
4494,Crown Palace
503,Ginger Ghaziabad
1029,Executive Premium
3841,Hilton Ghaziabad
2691,Ghaziabad Tower
1571,Leela Ghaziabad
2774,Imperial Ginger Royal
2732,ITC Ghaziabad
805,Crown Bloom Inn
3646,Hotel Surya
2455,Parkland Hotel
3105,Imperial Villa
201,Radisson Blu MBD Hote
3100,Savoy Suites
2279,Indus Biznotel
3562,Silver Ferns
4475,Country Inn By Carlson
4515,Mapple Express
392,Ikhaya Hotel
1496,Africa Avenue
2696,Clark's Inn
2028,Hotel Le Cadre
2569,Hotel Zara Grand
65,Hotel Rockland
3885,Hotel Hamilton Lodge
2063,Hotel South View
493,Shervani
380,The Muse
3994,Shuhul Continental
1077,Hotel Saket 27
879,"76, Friends Colony"
338,The Manor
1017,Odisha Hotel
1276,Kehar Palace
3799,The desire Hostel
4552,OYO Townhouse
3343,Chalet
996,OM PLAZA
1982,Wellcome hotel
4298,The Sentinel
162,Anantkoti
1501,The Crescent
3844,Flagship Le Grand
2614,my hotel
3462,OYO SilverKey
1022,Hotel Shyama International
3074,karon Hotel
3944,The Orion Plaza
1586,The Oakland Plaza
1956,KUNDAN PALACE
3153,Clark Inn
35,OYO Aakash Residency
4015,Hotel Richa Palace
776,Royal Ashray
2557,Ashira Inn
1479,Block q5
1364,Rainbow Residency
2613,Colonel‘s Retreat 2
2825,SANGVI PALACE HOTEL
2042,PK Residency
242,Goodwill Hotel
2062,Mi Casa Inn
2364,society club
601,Sandal Hotel
2436,Swagath
2889,Golden Galaxy
647,Grace Home
3891,fabhotel fortune city
3557,paradise hotel /pg
3203,YD HOMESTAY
1529,Hotel Solo Victoria
1268,Best Western
1900,Moydom
3006,Oyo Town House
2735,White House
190,Hotel R.S. Villa
1807,Woodpacker Apartament
976,Woodpecker
2748,Home@F37
2048,Orania BnB
2559,Holiday Inn Express Greater Noida Knowledge Park
1083,Hilton Garden Inn New Delhi Saket
475,Mosaic
2905,Crowne Plaza
4118,Hotel Mahalakshmi
3386,Avaron court yard
4556,Eros Hotel
1185,OYO Flagship Shri Ram Residency
2434,Mantra Amaltas
2392,Hotel GTC
770,Vivanta by Taj - Surajkund
1686,Private Affair
131,FabHotel Cabana
2920,juST aPanchsheel Park Hotel
3172,Vibe by The LaLiT Traveller
3445,The Visaya
4427,Amby Inn
467,Park Inn
3093,Sarovar Portico
3773,Sheraton
861,Hotel Diplomat
