hotel_id,place_id,display_name,formatted_address
ahm139,ChIJF0qJK1iBXjkRk62nhfn7cf4,Hotel R.J Residency,"Airport, Airport Rd, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm140,ChIJp48-gqeFXjkRfWjJFHxO1DA,Hotel Swastik Inn,"21, 2nd Floor, Samarpan Building, near Sams Pizza, off Swastik Commerce, Swastik Society, Navrangpura, Ahmedabad, Gujarat 380009, India"
ahm141,ChIJKWCzv1aEXjkRDuOt3S-psl8,Hotel O Bridge,"Ground Floor, RdNear Town Hall, Ashram Rd, opposite Town Hall, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm142,ChIJndqvz_mEXjkRphpCHv4kcvw,"Treebo Hotel Paradise Near Ellisbridge, Ahmedabad","3rd Floor, Devshruti Complex Opposite HCG Hospital, Rasala Marg Mithakhali Circle, Ashram Rd, near Navrangpura, Maharashtra Society, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm143,ChIJb1wVFQCFXjkRCr_7cxlAm8U,Hotel Shaligram Inn,"4th and 5th floor, uptown North Star, C, Block-4, bus stand, opposite Geeta Mandir, Kankaria, Ahmedabad, Gujarat 380022, India"
ahm144,ChIJzQbcMPGBXjkRC13hpTsAq5k,"FabHotel Max Inn - Hotel in Naroda, Ahmedabad","1st Floor, Himalaya Square, Near Galaxy Cinema, NH-8, Chandresh Society, Makarpura, Naroda, Ahmedabad, Gujarat 382330, India"
ahm145,ChIJo22mTnSGXjkRJLNEZjibsJ4,Hotel Anjani Inn,"A-Block, 3/4th Floor, Radhe Mall, Khokhra Cir, above Mayur Restaurant, Maninagar East, Khokhra, Ahmedabad, Gujarat 380026, India"
ahm146,ChIJw0sQUeqFXjkRMI2RtYqUE-s,Hotel Avenue Lake,"S.F.-C, 2nd Floor, Galaxy Bazaar Complex, opp. Sunrise Park, nr. Gopinath Soc, Vastrapur, Ahmedabad, Gujarat 380015, India"
ahm147,ChIJrdLhNiWbXjkRJfJG1ae06FI,Hotel Shrimad Residency,"26, ISRO Colony Rd, nr. Shalby Hospital, Opposite Karnavati Club, Ramdev Nagar, Ahmedabad, Gujarat 380015, India"
ahm148,ChIJT8KYnwWbXjkRoDi4oYtQt4A,"Holiday Inn Express Ahmedabad Prahlad Nagar, an IHG Hotel","1 Besides, Venus Atlantis, Plot No.38, Prahlad Nagar, Ahmedabad, Gujarat 380015, India"
ahm149,ChIJxwV3vzCEXjkRZ8aAfj-Qy1Y,"Sarovar Portico, Kalupur-Ahmedabad","Station Road, Kapasia Bazar, Sakar Bazzar, Kalupur, Ahmedabad, Gujarat 380002, India"
