hotel_name,hotel_id,rating,rating_description,review_count,star_rating,location,nearest_landmark,Distance_to_Landmark(in_km),price_per_night,tax,city,state,price_range,latitude,longitude,hotel_type,room_types,data_quality_score,star_rating_clean,has_coordinates,amenity_free_wifi,amenity_air_conditioning,amenity_24_7_front_desk,amenity_spa,amenity_pool,amenity_gym,amenity_restaurant,amenity_room_service,amenity_business_center,amenity_meeting_rooms,amenity_bar,amenity_swimming_pool,amenity_parking,amenity_travel_desk,amenity_airport_shuttle,amenity_conference_hall,amenity_valet_parking,total_amenities_count
Ikhaya Hotel,1573,4.2,Unknown,380.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5481071,77.2313232,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sri Vinayak,3501,3.5,Unknown,60.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6459004,77.2177066,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Airport City,1293,4.1,Unknown,335.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5466864,77.1264606,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Good Times,3415,3.5,Unknown,345.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6464716,77.1936868,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Shanti Home,872,3.4,Unknown,434.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6244588,77.0689789,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
b nineteen,167,3.7,Unknown,307.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5911807,77.2521566,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Palm Greens,2182,3.6,Unknown,431.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.522077,77.2154562,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Namaskar,2190,3.9,Unknown,357.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6418664,77.2147421,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Arina Inn,1198,3.4,Unknown,286.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6414568,77.2414435,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
NIE Guest House,3258,3.4,Unknown,174.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5389261,77.1928283,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Maulsari,3075,3.4,Unknown,116.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5988816,77.2419381,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
New Delhi City Centre,96,3.8,Unknown,81.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6456061,77.2158483,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Raj's Cozy Inn,4007,3.6,Unknown,93.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6421194,77.2149507,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sterling Inn,1188,3.3,Unknown,106.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6421683,77.2150151,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Glow Inn,3666,4.0,Unknown,363.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6421818,77.2149252,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Rajmahal Inn,3907,3.7,Unknown,131.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.642213,77.2147442,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Gold Regency,81,3.9,Unknown,70.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6415698,77.2169879,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Satyam,3757,3.7,Unknown,423.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6405822,77.2108389,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Aman International,1740,4.1,Unknown,377.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6414356,77.216096,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Guruvas Inn,3672,3.3,Unknown,455.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6415074,77.2161202,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Durga International Dx,2785,4.0,Unknown,51.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6445778,77.2152819,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Krishna Deluxe,153,3.3,Unknown,479.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6458875,77.2150552,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Faculty Guest House,1261,3.6,Unknown,133.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5454865,77.1836133,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel South Gate,4027,3.7,Unknown,212.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5601082,77.2029493,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Amma House,4479,3.7,Unknown,440.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.702354,77.2287996,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Africa Avenue,4443,3.4,Unknown,239.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.557303,77.2176313,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Select Hotel,3318,3.7,Unknown,35.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6308041,77.2244524,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Alka Annexe,4174,3.8,Unknown,358.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6320913,77.2226246,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Holiday Inn Hotels and Resorts,791,3.2,Unknown,378.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6312552,77.2209768,Resort,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7
Hotel Lal's Haveli,2989,3.7,Unknown,208.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.64597,77.2112119,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hare Rama guest house,4210,3.3,Unknown,336.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6406892,77.21244,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Clark's Inn,4249,3.9,Unknown,57.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5534271,77.2440202,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Grand Park Inn,1559,4.8,Unknown,202.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.646953,77.1958002,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Hotel City Star,1850,4.2,Unknown,182.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6447365,77.214923,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
White House,1422,3.9,Unknown,125.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6467605,77.2130323,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Shell Deluxe,857,4.1,Unknown,99.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.646794,77.2128902,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Amax Inn,4562,4.2,Unknown,63.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6467628,77.2135529,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel S&b East Inn,1117,3.8,Unknown,430.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6444725,77.1763258,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bloomrooms,310,3.7,Unknown,130.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6455153,77.2177757,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Gaur Green Avenue ,1838,4.0,Unknown,98.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6344371,77.3420597,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Maharaja Residency ,1361,3.7,Unknown,210.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.636957,77.2850794,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel City Heights,1584,3.8,Unknown,217.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6410598,77.2143437,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Galgotia's Hotel,3650,3.8,Unknown,360.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.504864,77.0528632,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Le Cadre,3066,3.2,Unknown,239.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5552111,77.242459,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bed&Chaï Guesthouse,3199,4.0,Unknown,474.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5483544,77.2418116,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Smyle Inn,3500,3.8,Unknown,83.0,1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6416911,77.2147016,Budget,"Standard Room, Deluxe Room",100.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Shangri-La's Eros Hotel,496,3.8,Unknown,105.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6210244,77.2178611,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
the spot,1477,3.8,Unknown,323.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6417585,77.2152429,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HOTEL PALACE HEIGHTS,185,4.8,Unknown,313.0,3.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6335783,77.2212231,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Ajay guesthouse,206,3.3,Unknown,307.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6410006,77.212275,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Sunstar Grand,411,4.8,Unknown,321.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6462138,77.1841285,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Santana Delhi Guesthouse,1109,3.7,Unknown,106.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.64207,77.212863,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Metropolis Guest House,2317,4.0,Unknown,57.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6399645,77.2100934,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
New Ashiana CGHS,3997,4.0,Unknown,184.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5968453,77.0650733,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vishagya's house,306,3.2,Unknown,76.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5809788,77.1728889,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Prakash Kutir B&B,2125,3.3,Unknown,233.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5514903,77.2097404,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sewa Grand,169,4.3,Unknown,367.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6912715,77.1197778,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Pitampura Club,4471,4.1,Unknown,471.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6892549,77.1170241,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Airbnb - Cozy apartment,2403,4.2,Unknown,197.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5773622,77.2415339,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Arch,3160,4.1,Unknown,392.0,3.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5492941,77.1285424,Budget,"Standard Room, Deluxe Room",100.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Kiran Hotel,2352,3.4,Unknown,339.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6414626,77.2164508,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ever Green,1908,3.5,Unknown,111.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6437264,77.2124411,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hridey Inn,2120,4.0,Unknown,346.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6407431,77.2123118,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Koenig Inn Delux,212,3.7,Unknown,120.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6501726,77.1618659,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Livasa Inn,3853,3.3,Unknown,149.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6459,77.1832113,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel UK,85,3.2,Unknown,88.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6471074,77.2105521,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
ASR Guest House,2216,3.7,Unknown,343.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6205702,77.0827759,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Holiday Inn,4011,4.1,Unknown,244.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5904686,77.2983998,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
City Park Hotel,1830,3.9,Unknown,468.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.7056236,77.1435629,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Brown Bread Bakery Guest House,2443,3.9,Unknown,437.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6408006,77.2122956,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Laxmi packers and movers,1780,4.0,Unknown,350.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6121665,77.3254393,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
hotel Anupam palace,1062,4.7,Unknown,135.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5472586,77.1261787,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
cosmo,1392,4.0,Unknown,265.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6458511,77.1832931,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
You and Me,3245,3.3,Unknown,411.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6414075,77.2165842,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Zara Grand,880,4.3,Unknown,79.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5598136,77.2061901,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Hotel Shiv Shankara,1899,3.7,Unknown,146.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5598327,77.2060616,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Sapphire Inn Dx 379,2023,3.4,Unknown,310.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6419316,77.2171017,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Narmada Aparment for Member of Parliament,2265,4.0,Unknown,498.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6248343,77.2053679,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
wahoe Commune,4006,4.0,Unknown,209.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6576121,77.1608172,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
The Lalit New Delhi,2766,4.1,Unknown,92.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6314643,77.2271911,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Jammu and Kashmir house,2012,3.3,Unknown,489.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5992532,77.1962717,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel SP,181,3.5,Unknown,230.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6521278,77.1943584,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Devna Bed & breakfast,1913,3.2,Unknown,349.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6050274,77.2412834,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Shorout villa,433,3.4,Unknown,204.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5647596,77.1914303,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Parth Palace,290,4.6,Unknown,24.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6409796,77.2151659,Luxury,"Standard Room, Deluxe Room, Suite, Executive Room",100.0,Unknown,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8
Atrio A Boutique Hotel,3772,3.4,Unknown,115.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.525761,77.091328,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Townhouse 002 OYO Rooms,3465,3.5,Unknown,88.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.559429,77.2004215,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mahesh Guesthouse,536,3.3,Unknown,104.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6406478,77.2128693,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Singh Sons,2380,3.9,Unknown,86.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6467365,77.1835662,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OYO 7684 Hotel Repose Villa,189,3.5,Unknown,162.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6434615,77.2115005,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hotel Rockland,2674,3.8,Unknown,472.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.5421256,77.2298224,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Cottage Lord Krishna,2804,3.5,Unknown,290.0,-1.0,Unknown,Unknown,-1.0,4300.0,692.5,New Delhi,Delhi,Unknown,28.6412381,77.2135287,Budget,"Standard Room, Deluxe Room",100.0,Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
