hotel_id,place_id,display_name,formatted_address
che103,ChIJ8cV-ZxtmUjoREd1o_oTzEdA,Hotel Mallika | Budget Hotel in Chennai,"No: 14, Meeran Sahib St, Mount Road, Chintadripet, Chennai, Tamil Nadu 600002, India"
che104,ChIJP5CcAqFmUjoRCjeQ1pZvDkU,ANL RESIDENCY,"20 & 21, Thiruvengadam St, Periamet, Periyamet, Chennai, Tamil Nadu 600003, India"
che105,ChIJLTyJQBZnUjoRPWatakVgbhU,JJS PARK INN,"NO:29, Sarojini St, T. Nagar, Chennai, Tamil Nadu 600017, India"
che106,ChIJae5-QftlUjoRFwzW5-5DLxI,Sheraton Grande near Puratchi Thalaivar Dr MGR Central Railway Station at periamet,"1/1, Shaik Ali Subedar St, near Nehru Indoor Stadium, Periamet, Nabhikhan, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che107,ChIJHzRvhx9mUjoRGqXXmZpQrpE,Best Guest House,"No 18, Tassudin Khan Street, Near Adambakkam Market Bus Stop, Triplicane, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005, India"
che108,ChIJKVgvUMBmUjoREFw_sP4Qxnk,Hotel Pandian,"15, Kennet Ln, Egmore, Chennai, Tamil Nadu 600008, India"
che109,ChIJ7zxO68tnUjoRN1C8RSVisZ4,Supreme Stay - Hotel Chepauk,"21, CN Krishnasamy Street, Police Quarters, Triplicane, Chennai, Tamil Nadu 600005, India"
che110,ChIJVVVVhf1lUjoRMdte6xyWDVs,BHIMAS INN,"110, Walltax Road, Opposite Railway Parcel Office, Central, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India"
che111,ChIJvbgzx9RlUjoRVY-dmHtG1WA,Hotel Sand Silver,"52, Raja Muthiah Rd, Periamet, Periyamedu, Park Town, Chennai, Tamil Nadu 600012, India"
che112,ChIJ0xPcmQdmUjoRGviZsgFA2Z0,The Greens- Rooms on main road Near Chennai Central Railway Station,"NH 48, 74/76, Poonamallee High Rd, Next To Golden Tower, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che113,ChIJo0qxmRdnUjoRqrqV8sdY13U,The Hydel Park ( Business Class Hotel),"12, VV Koil St, Periamet, Park Town, Chennai, Tamil Nadu 600003, India"
che114,ChIJoboUjJ9nUjoR_Tg5o2PJsIE,Hotel Joyce,"38 & 39, Thiruvengadam St, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che115,ChIJe1hnJBBnUjoRWIDUsp9Vmpw,Hotel Greens Gate,"12, Metro Entrance, 13, VV Koil St, adjacent to Ripon Building, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che116,ChIJrQ0iev9lUjoRmMZ75qweYTI,Samudra Residency chennai,"3&5, Bommu Street, Edapalaiyam, Park Town, Chennai, Tamil Nadu 600003, India"
che117,ChIJlTnJmY9nUjoRJpiBXCNnP_Q,HOTEL ROYAL PARK - Chennai,"Tamil Nadu Electricity Board Head Office, Link Rd, Anna Salai, Triplicane, Chennai, Tamil Nadu 600002, India"
che118,ChIJR1yvzONnUjoR2DKwB7BWdew,"SKM Regency. Chennai, Periyamet","6, Patnool Sandusa Street, Periamet, Poongavanapuram, Chennai, Tamil Nadu 600003, India"
che119,ChIJSQFDysJlUjoR5Qh94nrWqdA,Hotel Park Tower,"13/5, Perianna Maistry St, Periamet, Park Town, Chennai, Tamil Nadu 600003, India"
che120,ChIJk8zzU-plUjoRM6WH1IxcgJI,Sarovar Inn,"166, 1/2, Wall Tax Rd, Periamet, Jutkapuram, Chennai, Tamil Nadu 600003, India"
che121,ChIJXam7zmpmUjoRJSMxySIKVOM,Angson Serviced Apartments,"Greams Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India"
