hotel_id,place_id,display_name,formatted_address
del135,ChIJ_z56lUH9DDkRhf379R0nNTM,Hotel Su Shree Continental,"3198/XV, Dispensary Lane, behind Revels Hotel, Bazar Sangatrashan, Ratan Lal Market, Sangatarshan, Paharganj, New Delhi, Delhi 110055, India"
del136,ChIJudDIc2r9DDkRR7dMx9AEzHQ,Hotel Delhi Darshan Dx By RSL Hospitality,"8230/6 gali no-6, Arakashan Rd, Multani Dhanda, Paharganj, New Delhi, Delhi 110055, India"
del137,ChIJ2UXcNhUdDTkRK6HHyIWhBY4,Hotel Vijaydeep Place Near Delhi Airport,"F-4, near Mata Chowk, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India"
del138,ChIJ2cJKVfodDTkRBkCNFrPiTjE,Hotel Happy Stay,"K-3, Main, Vasant Kunj Rd, near IGI Road, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India"
del139,ChIJAQ4nIpgCDTkR4oLhnN1ZGP0,Wood Castle,"8A/7G, Channa Market, Block 8A, WEA, Karol Bagh, Delhi, 110005, India"
del140,ChIJ0ZA1FJkCDTkRNKBw4opNlzw,Hotel Asko International,"12A 29, Saraswati Marg, near Chawla Restaurant, Block 12A, WEA, Karol Bagh, New Delhi, Delhi, 110005, India"
del141,ChIJ1eAJv3EBDTkRh-_kWmP5-nE,Sun Moon Residency and Apartments,"56, 57 - C4, Sector 6 Rd, Pocket 4, Sector 6C, Rohini, Delhi, 110085, India"
del142,ChIJX3VI6Hn9DDkRF44mUlU30Xs,Hotel Delhi Guest House,"1016/21, Halwai Gali, Ratan Lal Market, Aram Bagh, Paharganj, New Delhi, Delhi, 110055, India"
del143,ChIJtzXjyKv8DDkRasu5QY9A85k,Joey's Hostel Delhi,"1/49 Lalita Park, Laxmi Nagar, Main Vikas Marg, Lalita Park, Laxmi Nagar, New Delhi, Delhi, 110092, India"
del144,ChIJq6qq2kP9DDkRDdqfRoUyJec,The Prime Balaji Deluxe,"Building No.8574, Arakashan Road,Behind Shiela Cinema, Paharganj, Arya Nagar, Paharganj, Delhi, 110055, India"
del145,ChIJSY21bsX9DDkRkp0mg84Qa64,Wongdhen House,"15 A, New Aruna Colony, Majnu-ka-tilla, New Aruna Nagar, Delhi, 110054, India"
del146,ChIJhfP0934DDTkRb0xgy-Wsucs,Itsy Hotels Prime Stay,"Pocket-8B, Plot No. 3, Jail Road, Sector 19, Rohini, New Delhi, Delhi, 110085, India"
del147,ChIJk1R1AacdDTkRKeGzn-UOJ-U,HOTEL GLOBAL STAY,"Mata Chowk, Main, Vasant Kunj Rd, Mahipalpur Extension, Mahipalpur, New Delhi, Delhi 110037, India"
del148,ChIJwcKwnhUDDTkRQWrXJ5HKiRk,Treebo MVM Residency,"Property bearing no 15, Block A, Pocket 3, Sector 3, Sector 3A, Rohini, New Delhi, Delhi, 110085, India"
del149,ChIJG6b9UeEDDTkRekt9szIwFig,Hotel Goel Residency,"A-1/84, Sector-8, Rohini, Near Rohini East Metro Station, Pocket 1, Sector 8, Rohini, New Delhi, Delhi, 110085, India"
del150,ChIJMU1KYbgHDTkRpsomFwCkbQ8,Hotel O Olive Saffron,"6, Pocket, 15-A, Pocket-1, Sector-24, Rohini, Delhi, 110085, India"
